type,market,corp,title,date,rcp,Code
단일판매ㆍ공급계약체결,코스닥시장,와이랩,단일판매ㆍ공급계약체결,2024-10-28,20241028900587,432430
단일판매ㆍ공급계약체결,유가증권시장,삼호개발,단일판매ㆍ공급계약체결,2024-10-28,20241028800328,010960
단일판매ㆍ공급계약체결,코스닥시장,선익시스템,단일판매ㆍ공급계약체결,2024-10-28,20241028900306,171090
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2024-10-28,20241028900268,440110
단일판매ㆍ공급계약체결,유가증권시장,DS단석,단일판매ㆍ공급계약체결,2024-10-28,20241028800102,017860
단일판매ㆍ공급계약체결,유가증권시장,STX,단일판매ㆍ공급계약체결,2024-10-25,20241025800586,011810
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-10-25,20241025800041,375500
단일판매ㆍ공급계약체결,코스닥시장,한주에이알티,단일판매ㆍ공급계약체결,2024-10-24,20241024900336,058450
단일판매ㆍ공급계약체결,유가증권시장,주성코퍼레이션,단일판매ㆍ공급계약체결,2024-10-24,20241024800248,109070
단일판매ㆍ공급계약체결,유가증권시장,진원생명과학,단일판매ㆍ공급계약체결,2024-10-24,20241024800166,011000
단일판매ㆍ공급계약체결,코스닥시장,빅텍,단일판매ㆍ공급계약체결,2024-10-24,20241024900088,065450
단일판매ㆍ공급계약체결,코스닥시장,세보엠이씨,단일판매ㆍ공급계약체결,2024-10-24,20241024900079,011560
단일판매ㆍ공급계약체결,코스닥시장,디케이앤디,단일판매ㆍ공급계약체결,2024-10-24,20241024900068,263020
단일판매ㆍ공급계약체결,유가증권시장,SNT에너지,단일판매ㆍ공급계약체결,2024-10-24,20241024800044,100840
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-10-22,20241022900185,033790
단일판매ㆍ공급계약체결,코스닥시장,금양그린파워,단일판매ㆍ공급계약체결,2024-10-22,20241022900091,282720
단일판매ㆍ공급계약체결,유가증권시장,셀트리온,단일판매ㆍ공급계약체결,2024-10-22,20241022800044,068270
단일판매ㆍ공급계약체결,유가증권시장,삼성바이오로직스,단일판매ㆍ공급계약체결,2024-10-22,20241022800030,207940
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2024-10-21,20241021800360,014790
단일판매ㆍ공급계약체결,코스닥시장,츌립앤사이언스,단일판매ㆍ공급계약체결,2024-10-21,20241021900196,291650
단일판매ㆍ공급계약체결,코스닥시장,유니온바이오메트릭스,단일판매ㆍ공급계약체결,2024-10-21,20241021900189,203450
단일판매ㆍ공급계약체결,코스닥시장,에프엔에스테크,단일판매ㆍ공급계약체결,2024-10-21,20241021900078,083500
단일판매ㆍ공급계약체결,코스닥시장,빅텍,단일판매ㆍ공급계약체결,2024-10-17,20241017900207,065450
단일판매ㆍ공급계약체결,코스닥시장,브이엠,단일판매ㆍ공급계약체결,2024-10-17,20241017900082,089970
단일판매ㆍ공급계약체결,코스닥시장,현대무벡스,단일판매ㆍ공급계약체결,2024-10-16,20241016900137,319400
단일판매ㆍ공급계약체결,코스닥시장,아이엠티,단일판매ㆍ공급계약체결,2024-10-16,20241016900091,451220
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2024-10-15,20241015800387,009410
단일판매ㆍ공급계약체결,유가증권시장,STX엔진,단일판매ㆍ공급계약체결,2024-10-15,20241015800151,077970
단일판매ㆍ공급계약체결,유가증권시장,진흥기업,단일판매ㆍ공급계약체결,2024-10-15,20241015800058,002780
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2024-10-15,20241015800035,329180
단일판매ㆍ공급계약체결,코스닥시장,매커스,단일판매ㆍ공급계약체결,2024-10-14,20241014900517,093520
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-10-14,20241014800496,112610
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2024-10-14,20241014900405,189330
단일판매ㆍ공급계약체결,유가증권시장,HL D&I,단일판매ㆍ공급계약체결,2024-10-11,20241011800295,014790
단일판매ㆍ공급계약체결,코스닥시장,딥노이드,단일판매ㆍ공급계약체결,2024-10-11,20241011900247,315640
단일판매ㆍ공급계약체결,유가증권시장,한국종합기술,단일판매ㆍ공급계약체결,2024-10-11,20241011800120,023350
단일판매ㆍ공급계약체결,유가증권시장,SNT에너지,단일판매ㆍ공급계약체결,2024-10-11,20241011800061,100840
단일판매ㆍ공급계약체결,코스닥시장,에이디테크놀로지,단일판매ㆍ공급계약체결,2024-10-10,20241010900625,200710
단일판매ㆍ공급계약체결,코스닥시장,에코심플렉스,단일판매ㆍ공급계약체결,2024-10-10,20241010900206,038870
단일판매ㆍ공급계약체결,유가증권시장,흥아해운,단일판매ㆍ공급계약체결,2024-10-10,20241010800110,003280
단일판매ㆍ공급계약체결,코스닥시장,에이치와이티씨,단일판매ㆍ공급계약체결,2024-10-10,20241010900101,148930
단일판매ㆍ공급계약체결,코스닥시장,프레스티지바이오로직스,단일판매ㆍ공급계약체결,2024-10-10,20241010900082,334970
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-10-10,20241010800064,042660
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-10-08,20241008800704,375500
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-10-08,20241008900278,033790
단일판매ㆍ공급계약체결,코스닥시장,그린리소스,단일판매ㆍ공급계약체결,2024-10-08,20241008900241,402490
단일판매ㆍ공급계약체결,코스닥시장,머큐리,단일판매ㆍ공급계약체결,2024-10-08,20241008900133,100590
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-10-08,20241008800090,336260
단일판매ㆍ공급계약체결,유가증권시장,S-Oil,단일판매ㆍ공급계약체결,2024-10-08,20241008800084,010950
단일판매ㆍ공급계약체결,코스닥시장,플래스크,단일판매ㆍ공급계약체결,2024-10-07,20241007900532,041590
단일판매ㆍ공급계약체결,유가증권시장,남광토건,단일판매ㆍ공급계약체결,2024-10-07,20241007800340,001260
단일판매ㆍ공급계약체결,코스닥시장,컨텍,단일판매ㆍ공급계약체결,2024-10-07,20241007900221,451760
단일판매ㆍ공급계약체결,코스닥시장,파두,단일판매ㆍ공급계약체결,2024-10-07,20241007900149,440110
단일판매ㆍ공급계약체결,코스닥시장,브이엠,단일판매ㆍ공급계약체결,2024-10-04,20241004900206,089970
단일판매ㆍ공급계약체결,유가증권시장,대한전선,단일판매ㆍ공급계약체결,2024-10-04,20241004800074,001440
단일판매ㆍ공급계약체결,유가증권시장,도화엔지니어링,단일판매ㆍ공급계약체결,2024-10-02,20241002800718,002150
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-10-02,20241002800608,336260
단일판매ㆍ공급계약체결,유가증권시장,동부건설,단일판매ㆍ공급계약체결,2024-10-02,20241002800607,005960
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2024-10-02,20241002800380,047040
단일판매ㆍ공급계약체결,유가증권시장,에쓰씨엔지니어링,단일판매ㆍ공급계약체결,2024-10-02,20241002800171,023960
단일판매ㆍ공급계약체결,코스닥시장,위드텍,단일판매ㆍ공급계약체결,2024-10-02,20241002900097,348350
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-10-02,20241002800087,042660
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-10-02,20241002800072,010140
단일판매ㆍ공급계약체결,유가증권시장,금호건설,단일판매ㆍ공급계약체결,2024-09-30,20240930800837,002990
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2024-09-30,20240930800726,047040
단일판매ㆍ공급계약체결,코스닥시장,금화피에스시,단일판매ㆍ공급계약체결,2024-09-30,20240930900438,036190
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-09-30,20240930800437,097230
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-09-30,20240930800434,375500
단일판매ㆍ공급계약체결,코스닥시장,에코앤드림,단일판매ㆍ공급계약체결,2024-09-30,20240930900414,101360
단일판매ㆍ공급계약체결,코스닥시장,성도이엔지,단일판매ㆍ공급계약체결,2024-09-30,20240930900291,037350
단일판매ㆍ공급계약체결,코스닥시장,코스텍시스,단일판매ㆍ공급계약체결,2024-09-30,20240930900249,355150
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2024-09-30,20240930800188,071970
단일판매ㆍ공급계약체결,코스닥시장,에프알텍,단일판매ㆍ공급계약체결,2024-09-27,20240927900640,073540
단일판매ㆍ공급계약체결,코스닥시장,다산디엠씨,단일판매ㆍ공급계약체결,2024-09-27,20240927900474,208860
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-09-27,20240927800454,013360
단일판매ㆍ공급계약체결,코스닥시장,키이스트,단일판매ㆍ공급계약체결,2024-09-27,20240927900376,054780
단일판매ㆍ공급계약체결,코스닥시장,위세아이텍,단일판매ㆍ공급계약체결,2024-09-27,20240927900094,065370
단일판매ㆍ공급계약체결,코스닥시장,로체시스템즈,단일판매ㆍ공급계약체결,2024-09-26,20240926900167,071280
단일판매ㆍ공급계약체결,코스닥시장,다원넥스뷰,단일판매ㆍ공급계약체결,2024-09-26,20240926900139,323350
단일판매ㆍ공급계약체결,코스닥시장,디아이티,단일판매ㆍ공급계약체결,2024-09-26,20240926900115,110990
단일판매ㆍ공급계약체결,코스닥시장,폴라리스AI핸디,단일판매ㆍ공급계약체결,2024-09-26,20240926900113,220180
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2024-09-26,20240926800111,071970
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-09-26,20240926800060,097230
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-09-25,20240925800628,097230
단일판매ㆍ공급계약체결,코스닥시장,칩스앤미디어,단일판매ㆍ공급계약체결,2024-09-25,20240925900373,094360
단일판매ㆍ공급계약체결,코스닥시장,코스텍시스,단일판매ㆍ공급계약체결,2024-09-25,20240925900212,355150
단일판매ㆍ공급계약체결,코스닥시장,보성파워텍,단일판매ㆍ공급계약체결,2024-09-24,20240924900483,006910
단일판매ㆍ공급계약체결,코스닥시장,에스아이리소스,단일판매ㆍ공급계약체결,2024-09-24,20240924900180,065420
단일판매ㆍ공급계약체결,코스닥시장,바이넥스,단일판매ㆍ공급계약체결,2024-09-24,20240924900070,053030
단일판매ㆍ공급계약체결,코스닥시장,서남,단일판매ㆍ공급계약체결,2024-09-23,20240923900336,294630
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2024-09-23,20240923800125,071970
단일판매ㆍ공급계약체결,코스닥시장,인텔리안테크,단일판매ㆍ공급계약체결,2024-09-23,20240923900104,189300
단일판매ㆍ공급계약체결,코스닥시장,마이크로디지탈,단일판매ㆍ공급계약체결,2024-09-23,20240923900002,305090
단일판매ㆍ공급계약체결,코스닥시장,동원개발,단일판매ㆍ공급계약체결,2024-09-20,20240920900240,013120
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-09-20,20240920800170,097230
단일판매ㆍ공급계약체결,코스닥시장,아이씨디,단일판매ㆍ공급계약체결,2024-09-20,20240920900157,040910
단일판매ㆍ공급계약체결,유가증권시장,유한양행,단일판매ㆍ공급계약체결,2024-09-20,20240920800004,000100
단일판매ㆍ공급계약체결,유가증권시장,LIG디펜스앤에어로스페이스,단일판매ㆍ공급계약체결,2024-09-20,20240920800002,079550
단일판매ㆍ공급계약체결,코스닥시장,씨이랩,단일판매ㆍ공급계약체결,2024-09-19,20240919900171,189330
단일판매ㆍ공급계약체결,코스닥시장,넥사다이내믹스,단일판매ㆍ공급계약체결,2024-09-13,20240913900561,351320
단일판매ㆍ공급계약체결,코스닥시장,블리츠웨이엔터테인먼트,단일판매ㆍ공급계약체결,2024-09-13,20240913900291,369370
단일판매ㆍ공급계약체결,코스닥시장,프로텍,단일판매ㆍ공급계약체결,2024-09-13,20240913900277,053610
단일판매ㆍ공급계약체결,유가증권시장,삼성바이오로직스,단일판매ㆍ공급계약체결,2024-09-13,20240913800007,207940
단일판매ㆍ공급계약체결,유가증권시장,에쓰씨엔지니어링,단일판매ㆍ공급계약체결,2024-09-13,20240913800004,023960
단일판매ㆍ공급계약체결,코스닥시장,에스오에스랩,단일판매ㆍ공급계약체결,2024-09-12,20240912900303,464080
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-09-12,20240912800171,003070
단일판매ㆍ공급계약체결,유가증권시장,포스코퓨처엠,단일판매ㆍ공급계약체결,2024-09-11,20240911800475,003670
단일판매ㆍ공급계약체결,코스닥시장,디바이스,단일판매ㆍ공급계약체결,2024-09-11,20240911900186,187870
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-09-11,20240911800171,097230
단일판매ㆍ공급계약체결,코스닥시장,에프엔에스테크,단일판매ㆍ공급계약체결,2024-09-11,20240911900045,083500
단일판매ㆍ공급계약체결,유가증권시장,영진약품,단일판매ㆍ공급계약체결,2024-09-10,20240910800478,003520
